ReservaID,FechaReserva,CanalID,CanalVenta,ClienteID,ClienteEmail,ClienteNombre,SeguroSiNo,EstadoReserva
3003406,2024-10-26,CH04,Partner,C0421,cliente0421@viajaya.es,Hugo Martín,No,Confirmada
3003407,2024-10-27,CH01,Web,C0144,cliente0144@viajaya.es,Carla Sánchez,No,Confirmada
3003408,2024-10-27,CH01,Web,C0499,cliente0499@viajaya.es,Elena Pérez,No,Confirmada
3003409,2024-10-27,CH02,Teléfono,C0479,cliente0479@viajaya.es,Pablo Navarro,Sí,Confirmada
3003410,2024-10-27,CH03,Agencia física,C0022,cliente0022@viajaya.es,Hugo Navarro,No,Confirmada
3003411,2024-10-28,CH01,Web,C0063,cliente0063@viajaya.es,Jorge Pérez,Sí,Confirmada
3003412,2024-10-28,CH03,Agencia física,C0060,cliente0060@viajaya.es,Jorge Hernández,No,Confirmada
3003413,2024-10-28,CH02,Teléfono,C0087,cliente0087@viajaya.es,Nuria Romero,No,Confirmada
3003414,2024-10-28,CH04,Partner,C0620,cliente0620@viajaya.es,Mario Hernández,No,Confirmada
3003415,2024-10-28,CH02,Teléfono,C0104,cliente0104@viajaya.es,Marta Navarro,Sí,Confirmada
3003416,2024-10-28,CH03,Agencia física,C0202,cliente0202@viajaya.es,Marta López,No,Confirmada
3003417,2024-10-28,CH01,Web,C0337,cliente0337@viajaya.es,Lucía Pérez,Sí,Confirmada
3003418,2024-10-28,CH04,Partner,C0645,cliente0645@viajaya.es,Sofía Hernández,No,Pendiente
3003419,2024-10-28,CH03,Agencia física,C0333,cliente0333@viajaya.es,Lucía Pérez,Sí,Confirmada
3003420,2024-10-29,CH02,Teléfono,C0342,cliente0342@viajaya.es,Bruno Hernández,No,Confirmada
3003421,2024-10-29,CH01,Web,C0529,cliente0529@viajaya.es,Carla Ruiz,No,Confirmada
3003422,2024-10-29,CH04,Partner,C0078,cliente0078@viajaya.es,Lucía Sánchez,No,Confirmada
3003423,2024-10-29,CH04,Partner,C0627,cliente0627@viajaya.es,David Navarro,Sí,Confirmada
3003424,2024-10-29,CH03,Agencia física,C0179,cliente0179@viajaya.es,Lucía Sánchez,No,Confirmada
3003425,2024-10-30,CH01,Web,C0590,cliente0590@viajaya.es,Sofía Martín,Sí,Confirmada
3003426,2024-10-30,CH01,Web,C0591,cliente0591@viajaya.es,Elena Sánchez,No,Pendiente
3003427,2024-10-31,CH02,Teléfono,C0396,cliente0396@viajaya.es,Mario Romero,Sí,Confirmada
3003428,2024-10-31,CH03,Agencia física,C0296,cliente0296@viajaya.es,Hugo Sánchez,No,Confirmada
3003429,2024-10-31,CH03,Agencia física,C0581,cliente0581@viajaya.es,Pablo Ruiz,Sí,Confirmada
3003430,2024-10-31,CH04,Partner,C0110,cliente0110@viajaya.es,Ana Hernández,No,Confirmada
3003431,2024-11-01,CH01,Web,C0102,cliente0102@viajaya.es,Jorge Hernández,Sí,Confirmada
3003432,2024-11-01,CH03,Agencia física,C0487,cliente0487@viajaya.es,Hugo Martín,No,Confirmada
3003433,2024-11-01,CH02,Teléfono,C0160,cliente0160@viajaya.es,David Sánchez,No,Confirmada
3003434,2024-11-01,CH04,Partner,C0597,cliente0597@viajaya.es,Mario Navarro,Sí,Confirmada
3003435,2024-11-01,CH04,Partner,C0340,cliente0340@viajaya.es,Nuria Romero,No,Confirmada
3003436,2024-11-01,CH04,Partner,C0614,cliente0614@viajaya.es,Mario López,Sí,Confirmada
3003437,2024-11-01,CH03,Agencia física,C0499,cliente0499@viajaya.es,Elena Pérez,Sí,Confirmada
3003438,2024-11-01,CH01,Web,C0032,cliente0032@viajaya.es,David García,No,Pendiente
3003439,2024-11-02,CH01,Web,C0498,cliente0498@viajaya.es,Marta Romero,Sí,Confirmada
3003440,2024-11-02,CH04,Partner,C0427,cliente0427@viajaya.es,Jorge Navarro,No,Cancelada
3003441,2024-11-02,CH01,Web,C0251,cliente0251@viajaya.es,Carla Pérez,Sí,Cancelada
3003442,2024-11-02,CH03,Agencia física,C0062,cliente0062@viajaya.es,Mario Díaz,No,Confirmada
3003443,2024-11-02,CH04,Partner,C0363,cliente0363@viajaya.es,Marta Navarro,Sí,Confirmada
3003444,2024-11-02,CH01,Web,C0247,cliente0247@viajaya.es,Pablo García,Sí,Confirmada
3003445,2024-11-03,CH04,Partner,C0469,cliente0469@viajaya.es,Pablo Navarro,Sí,Confirmada
3003446,2024-11-03,CH01,Web,C0295,cliente0295@viajaya.es,Bruno Díaz,Sí,Confirmada
3003447,2024-11-03,CH02,Teléfono,C0598,cliente0598@viajaya.es,Ana Sánchez,No,Confirmada
3003448,2024-11-03,CH04,Partner,C0249,cliente0249@viajaya.es,Sofía Sánchez,No,Confirmada
3003449,2024-11-03,CH04,Partner,C0056,cliente0056@viajaya.es,Sofía Martín,No,Confirmada
3003450,2024-11-04,CH02,Teléfono,C0592,cliente0592@viajaya.es,Elena Romero,Sí,Confirmada
3003451,2024-11-04,CH02,Teléfono,C0256,cliente0256@viajaya.es,Ana García,No,Confirmada
3003452,2024-11-04,CH02,Teléfono,C0582,cliente0582@viajaya.es,Sofía Hernández,Sí,Confirmada
3003453,2024-11-04,CH03,Agencia física,C0321,cliente0321@viajaya.es,Sofía Ruiz,No,Confirmada
3003454,2024-11-04,CH03,Agencia física,C0586,cliente0586@viajaya.es,Carla Sánchez,No,Confirmada
3003455,2024-11-04,CH01,Web,C0004,cliente0004@viajaya.es,Mario Sánchez,No,Cancelada
3003456,2024-11-04,CH04,Partner,C0349,cliente0349@viajaya.es,Marta Hernández,Sí,Confirmada
3003457,2024-11-05,CH01,Web,C0275,cliente0275@viajaya.es,Jorge Hernández,No,Pendiente
3003458,2024-11-05,CH04,Partner,C0009,cliente0009@viajaya.es,Marta Navarro,No,Confirmada
3003459,2024-11-05,CH04,Partner,C0225,cliente0225@viajaya.es,Mario García,Sí,Pendiente
3003460,2024-11-05,CH03,Agencia física,C0362,cliente0362@viajaya.es,Ana Navarro,No,Confirmada
3003461,2024-11-05,CH03,Agencia física,C0266,cliente0266@viajaya.es,Lucía García,No,Confirmada
3003462,2024-11-06,CH03,Agencia física,C0461,cliente0461@viajaya.es,Hugo Ruiz,Sí,Confirmada
3003463,2024-11-06,CH02,Teléfono,C0265,cliente0265@viajaya.es,Jorge Pérez,No,Confirmada
3003464,2024-11-06,CH01,Web,C0615,cliente0615@viajaya.es,Laura Romero,Sí,Confirmada
3003465,2024-11-06,CH02,Teléfono,C0429,cliente0429@viajaya.es,Marta Hernández,Sí,Confirmada
3003466,2024-11-06,CH04,Partner,C0236,cliente0236@viajaya.es,Jorge Díaz,No,Confirmada
3003467,2024-11-07,CH02,Teléfono,C0020,cliente0020@viajaya.es,David Martín,No,Confirmada
3003468,2024-11-07,CH02,Teléfono,C0269,cliente0269@viajaya.es,Sofía Martín,No,Confirmada
3003469,2024-11-07,CH04,Partner,C0438,cliente0438@viajaya.es,Bruno Navarro,No,Confirmada
3003470,2024-11-08,CH04,Partner,C0582,cliente0582@viajaya.es,Sofía Hernández,Sí,Pendiente
3003471,2024-11-08,CH02,Teléfono,C0245,cliente0245@viajaya.es,Sofía Ruiz,Sí,Confirmada
3003472,2024-11-08,CH02,Teléfono,C0039,cliente0039@viajaya.es,Jorge Romero,Sí,Confirmada
3003473,2024-11-08,CH01,Web,C0034,cliente0034@viajaya.es,David Ruiz,No,Confirmada
3003474,2024-11-08,CH04,Partner,C0625,cliente0625@viajaya.es,Bruno Martín,No,Cancelada
3003475,2024-11-08,CH02,Teléfono,C0121,cliente0121@viajaya.es,Ana Navarro,Sí,Confirmada
3003476,2024-11-08,CH03,Agencia física,C0252,cliente0252@viajaya.es,Sofía Martín,Sí,Confirmada
3003477,2024-11-09,CH02,Teléfono,C0095,cliente0095@viajaya.es,David Martín,Sí,Confirmada
3003478,2024-11-09,CH04,Partner,C0610,cliente0610@viajaya.es,Bruno Romero,No,Pendiente
3003479,2024-11-09,CH04,Partner,C0537,cliente0537@viajaya.es,David Martín,Sí,Confirmada
3003480,2024-11-09,CH02,Teléfono,C0598,cliente0598@viajaya.es,Ana Sánchez,Sí,Confirmada
3003481,2024-11-10,CH04,Partner,C0101,cliente0101@viajaya.es,Pablo García,Sí,Confirmada
3003482,2024-11-10,CH03,Agencia física,C0477,cliente0477@viajaya.es,Elena Díaz,No,Confirmada
3003483,2024-11-10,CH01,Web,C0453,cliente0453@viajaya.es,Laura Martín,No,Confirmada
3003484,2024-11-10,CH02,Teléfono,C0341,cliente0341@viajaya.es,David Martín,Sí,Confirmada
3003485,2024-11-11,CH03,Agencia física,C0453,cliente0453@viajaya.es,Laura Martín,Sí,Confirmada
3003486,2024-11-11,CH01,Web,C0012,cliente0012@viajaya.es,Mario Pérez,No,Confirmada
3003487,2024-11-11,CH04,Partner,C0283,cliente0283@viajaya.es,Elena Navarro,No,Confirmada
3003488,2024-11-12,CH04,Partner,C0331,cliente0331@viajaya.es,Sofía García,No,Confirmada
3003489,2024-11-12,CH03,Agencia física,C0161,cliente0161@viajaya.es,Hugo García,No,Confirmada
3003490,2024-11-12,CH04,Partner,C0314,cliente0314@viajaya.es,Bruno Martín,Sí,Confirmada
3003491,2024-11-12,CH01,Web,C0296,cliente0296@viajaya.es,Hugo Sánchez,No,Confirmada
3003492,2024-11-12,CH02,Teléfono,C0200,cliente0200@viajaya.es,Lucía Ruiz,No,Confirmada
3003493,2024-11-12,CH02,Teléfono,C0183,cliente0183@viajaya.es,Marta Martín,No,Confirmada
3003494,2024-11-12,CH02,Teléfono,C0396,cliente0396@viajaya.es,Mario Romero,No,Pendiente
3003495,2024-11-13,CH03,Agencia física,C0435,cliente0435@viajaya.es,David Díaz,No,Confirmada
3003496,2024-11-13,CH04,Partner,C0042,cliente0042@viajaya.es,Marta Sánchez,No,Confirmada
3003497,2024-11-13,CH02,Teléfono,C0440,cliente0440@viajaya.es,Mario López,No,Confirmada
3003498,2024-11-13,CH04,Partner,C0034,cliente0034@viajaya.es,David Ruiz,No,Confirmada
3003499,2024-11-13,CH02,Teléfono,C0136,cliente0136@viajaya.es,Mario Ruiz,No,Confirmada
3003500,2024-11-14,CH04,Partner,C0104,cliente0104@viajaya.es,Marta Navarro,No,Pendiente
3003501,2024-11-14,CH01,Web,C0470,cliente0470@viajaya.es,Bruno Díaz,No,Confirmada
3003502,2024-11-14,CH04,Partner,C0414,cliente0414@viajaya.es,Carla Sánchez,Sí,Confirmada
3003503,2024-11-14,CH01,Web,C0439,cliente0439@viajaya.es,Nuria Pérez,No,Confirmada
3003504,2024-11-14,CH01,Web,C0578,cliente0578@viajaya.es,Lucía Pérez,No,Pendiente
3003505,2024-11-14,CH03,Agencia física,C0524,cliente0524@viajaya.es,Pablo Navarro,No,Pendiente
3003506,2024-11-15,CH04,Partner,C0269,cliente0269@viajaya.es,Sofía Martín,No,Confirmada
3003507,2024-11-15,CH03,Agencia física,C0627,cliente0627@viajaya.es,David Navarro,Sí,Confirmada
3003508,2024-11-15,CH03,Agencia física,C0554,cliente0554@viajaya.es,Jorge Díaz,No,Confirmada
3003509,2024-11-15,CH01,Web,C0591,cliente0591@viajaya.es,Elena Sánchez,No,Pendiente
3003510,2024-11-16,CH01,Web,C0110,cliente0110@viajaya.es,Ana Hernández,Sí,Confirmada
3003511,2024-11-16,CH02,Teléfono,C0517,cliente0517@viajaya.es,Marta Sánchez,No,Confirmada
3003512,2024-11-16,CH01,Web,C0138,cliente0138@viajaya.es,Jorge Romero,Sí,Confirmada
3003513,2024-11-16,CH03,Agencia física,C0262,cliente0262@viajaya.es,Bruno Sánchez,Sí,Confirmada
3003514,2024-11-16,CH02,Teléfono,C0334,cliente0334@viajaya.es,David Pérez,No,Confirmada
3003515,2024-11-16,CH04,Partner,C0173,cliente0173@viajaya.es,Ana López,No,Confirmada
3003516,2024-11-17,CH03,Agencia física,C0600,cliente0600@viajaya.es,Hugo Navarro,No,Confirmada
3003517,2024-11-17,CH01,Web,C0339,cliente0339@viajaya.es,Jorge Ruiz,No,Confirmada
3003518,2024-11-18,CH03,Agencia física,C0212,cliente0212@viajaya.es,Hugo García,Sí,Confirmada
3003519,2024-11-18,CH02,Teléfono,C0208,cliente0208@viajaya.es,Ana Díaz,No,Confirmada
3003520,2024-11-18,CH03,Agencia física,C0456,cliente0456@viajaya.es,Marta Sánchez,No,Pendiente
3003521,2024-11-18,CH01,Web,C0148,cliente0148@viajaya.es,Laura Díaz,Sí,Confirmada
3003522,2024-11-19,CH01,Web,C0201,cliente0201@viajaya.es,David Pérez,No,Confirmada
3003523,2024-11-19,CH01,Web,C0572,cliente0572@viajaya.es,Marta Navarro,No,Confirmada
3003524,2024-11-19,CH03,Agencia física,C0221,cliente0221@viajaya.es,Carla Sánchez,Sí,Confirmada
3003525,2024-11-19,CH03,Agencia física,C0436,cliente0436@viajaya.es,Marta Hernández,No,Confirmada
3003526,2024-11-19,CH02,Teléfono,C0051,cliente0051@viajaya.es,Hugo García,Sí,Confirmada
3003527,2024-11-19,CH02,Teléfono,C0475,cliente0475@viajaya.es,Lucía Ruiz,No,Confirmada
3003528,2024-11-19,CH03,Agencia física,C0444,cliente0444@viajaya.es,Bruno López,No,Confirmada
3003529,2024-11-19,CH02,Teléfono,C0519,cliente0519@viajaya.es,Ana López,No,Confirmada
3003530,2024-11-20,CH01,Web,C0234,cliente0234@viajaya.es,Jorge Hernández,Sí,Confirmada
3003531,2024-11-20,CH03,Agencia física,C0399,cliente0399@viajaya.es,Pablo Romero,No,Confirmada
3003532,2024-11-20,CH04,Partner,C0410,cliente0410@viajaya.es,Nuria Martín,Sí,Confirmada
3003533,2024-11-20,CH01,Web,C0037,cliente0037@viajaya.es,Ana Navarro,No,Cancelada
3003534,2024-11-20,CH01,Web,C0399,cliente0399@viajaya.es,Pablo Romero,No,Confirmada
3003535,2024-11-20,CH03,Agencia física,C0202,cliente0202@viajaya.es,Marta López,No,Pendiente
3003536,2024-11-20,CH03,Agencia física,C0493,cliente0493@viajaya.es,Hugo Navarro,Sí,Confirmada
3003537,2024-11-21,CH01,Web,C0344,cliente0344@viajaya.es,David Sánchez,No,Confirmada
3003538,2024-11-21,CH02,Teléfono,C0004,cliente0004@viajaya.es,Mario Sánchez,No,Confirmada
3003539,2024-11-21,CH01,Web,C0316,cliente0316@viajaya.es,Hugo Romero,No,Confirmada
3003540,2024-11-22,CH01,Web,C0168,cliente0168@viajaya.es,Ana Sánchez,No,Confirmada
3003541,2024-11-23,CH01,Web,C0604,cliente0604@viajaya.es,Jorge Navarro,No,Confirmada
3003542,2024-11-23,CH02,Teléfono,C0542,cliente0542@viajaya.es,Nuria Navarro,No,Pendiente
3003543,2024-11-23,CH03,Agencia física,C0353,cliente0353@viajaya.es,Hugo Romero,No,Confirmada
3003544,2024-11-23,CH01,Web,C0060,cliente0060@viajaya.es,Jorge Hernández,No,Confirmada
3003545,2024-11-23,CH03,Agencia física,C0330,cliente0330@viajaya.es,Bruno García,No,Confirmada
3003546,2024-11-23,CH03,Agencia física,C0149,cliente0149@viajaya.es,Jorge Pérez,No,Confirmada
3003547,2024-11-24,CH02,Teléfono,C0494,cliente0494@viajaya.es,Lucía García,No,Confirmada
3003548,2024-11-24,CH02,Teléfono,C0446,cliente0446@viajaya.es,Hugo García,No,Confirmada
3003549,2024-11-24,CH02,Teléfono,C0155,cliente0155@viajaya.es,Nuria Pérez,No,Confirmada
3003550,2024-11-25,CH02,Teléfono,C0137,cliente0137@viajaya.es,Hugo García,Sí,Confirmada
3003551,2024-11-25,CH04,Partner,C0085,cliente0085@viajaya.es,Marta Pérez,No,Confirmada
3003552,2024-11-25,CH01,Web,C0414,cliente0414@viajaya.es,Carla Sánchez,Sí,Confirmada
3003553,2024-11-26,CH01,Web,C0346,cliente0346@viajaya.es,Jorge Navarro,No,Confirmada
3003554,2024-11-26,CH01,Web,C0343,cliente0343@viajaya.es,Sofía Navarro,Sí,Confirmada
3003555,2024-11-26,CH01,Web,C0294,cliente0294@viajaya.es,Pablo García,No,Confirmada
3003556,2024-11-26,CH03,Agencia física,C0275,cliente0275@viajaya.es,Jorge Hernández,No,Confirmada
3003557,2024-11-26,CH04,Partner,C0168,cliente0168@viajaya.es,Ana Sánchez,No,Confirmada
3003558,2024-11-27,CH04,Partner,C0268,cliente0268@viajaya.es,David Pérez,Sí,Confirmada
3003559,2024-11-27,CH01,Web,C0166,cliente0166@viajaya.es,Hugo Navarro,Sí,Confirmada
3003560,2024-11-27,CH01,Web,C0546,cliente0546@viajaya.es,Ana Navarro,Sí,Confirmada
3003561,2024-11-27,CH01,Web,C0447,cliente0447@viajaya.es,Mario Hernández,No,Confirmada
3003562,2024-11-27,CH01,Web,C0642,cliente0642@viajaya.es,Jorge Ruiz,No,Pendiente
3003563,2024-11-27,CH02,Teléfono,C0310,cliente0310@viajaya.es,Mario García,Sí,Confirmada
3003564,2024-11-27,CH01,Web,C0562,cliente0562@viajaya.es,Marta Pérez,No,Confirmada
3003565,2024-11-28,CH02,Teléfono,C0403,cliente0403@viajaya.es,Laura Navarro,Sí,Confirmada
3003566,2024-11-28,CH03,Agencia física,C0359,cliente0359@viajaya.es,Bruno Pérez,Sí,Confirmada
3003567,2024-11-28,CH04,Partner,C0042,cliente0042@viajaya.es,Marta Sánchez,No,Confirmada
3003568,2024-11-28,CH02,Teléfono,C0377,cliente0377@viajaya.es,Lucía Díaz,No,Confirmada
3003569,2024-11-28,CH02,Teléfono,C0141,cliente0141@viajaya.es,Pablo Romero,Sí,Confirmada
3003570,2024-11-29,CH04,Partner,C0439,cliente0439@viajaya.es,Nuria Pérez,No,Confirmada
3003571,2024-11-29,CH03,Agencia física,C0412,cliente0412@viajaya.es,Nuria Hernández,No,Confirmada
3003572,2024-11-29,CH02,Teléfono,C0117,cliente0117@viajaya.es,Laura Pérez,No,Confirmada
3003573,2024-11-29,CH03,Agencia física,C0326,cliente0326@viajaya.es,David Díaz,No,Confirmada
3003574,2024-11-29,CH03,Agencia física,C0480,cliente0480@viajaya.es,Pablo García,Sí,Confirmada
3003575,2024-11-29,CH02,Teléfono,C0333,cliente0333@viajaya.es,Lucía Pérez,No,Confirmada
3003576,2024-11-30,CH01,Web,C0190,cliente0190@viajaya.es,Carla Hernández,No,Confirmada
3003577,2024-11-30,CH04,Partner,C0642,cliente0642@viajaya.es,Jorge Ruiz,No,Confirmada
3003578,2024-12-01,CH02,Teléfono,C0499,cliente0499@viajaya.es,Elena Pérez,No,Confirmada
3003579,2024-12-01,CH02,Teléfono,C0285,cliente0285@viajaya.es,Jorge Sánchez,Sí,Confirmada
3003580,2024-12-02,CH02,Teléfono,C0356,cliente0356@viajaya.es,Lucía Martín,No,Confirmada
3003581,2024-12-02,CH02,Teléfono,C0357,cliente0357@viajaya.es,Carla Navarro,Sí,Confirmada
3003582,2024-12-02,CH04,Partner,C0205,cliente0205@viajaya.es,Elena Sánchez,No,Confirmada
3003583,2024-12-02,CH03,Agencia física,C0390,cliente0390@viajaya.es,David Díaz,No,Confirmada
3003584,2024-12-02,CH02,Teléfono,C0278,cliente0278@viajaya.es,Carla Sánchez,Sí,Confirmada
3003585,2024-12-03,CH04,Partner,C0415,cliente0415@viajaya.es,Hugo Ruiz,No,Confirmada
3003586,2024-12-03,CH02,Teléfono,C0014,cliente0014@viajaya.es,Carla Romero,No,Confirmada
3003587,2024-12-03,CH04,Partner,C0101,cliente0101@viajaya.es,Pablo García,Sí,Confirmada
3003588,2024-12-03,CH03,Agencia física,C0174,cliente0174@viajaya.es,David Hernández,Sí,Confirmada
3003589,2024-12-03,CH04,Partner,C0171,cliente0171@viajaya.es,Lucía Navarro,Sí,Confirmada
3003590,2024-12-03,CH04,Partner,C0158,cliente0158@viajaya.es,Marta Ruiz,No,Confirmada
3003591,2024-12-03,CH04,Partner,C0364,cliente0364@viajaya.es,Mario López,No,Confirmada
3003592,2024-12-03,CH04,Partner,C0333,cliente0333@viajaya.es,Lucía Pérez,No,Confirmada
3003593,2024-12-04,CH03,Agencia física,C0242,cliente0242@viajaya.es,Mario Díaz,No,Confirmada
3003594,2024-12-04,CH03,Agencia física,C0421,cliente0421@viajaya.es,Hugo Martín,Sí,Confirmada
3003595,2024-12-04,CH01,Web,C0159,cliente0159@viajaya.es,Bruno Hernández,No,Confirmada
3003596,2024-12-05,CH03,Agencia física,C0528,cliente0528@viajaya.es,Elena Ruiz,No,Confirmada
3003597,2024-12-05,CH01,Web,C0222,cliente0222@viajaya.es,Laura García,No,Pendiente
3003598,2024-12-05,CH01,Web,C0272,cliente0272@viajaya.es,Marta Navarro,No,Confirmada
3003599,2024-12-06,CH02,Teléfono,C0404,cliente0404@viajaya.es,Lucía Díaz,No,Confirmada
3003600,2024-12-06,CH03,Agencia física,C0625,cliente0625@viajaya.es,Bruno Martín,No,Confirmada
3003601,2024-12-06,CH02,Teléfono,C0015,cliente0015@viajaya.es,Laura López,Sí,Confirmada
3003602,2024-12-06,CH01,Web,C0580,cliente0580@viajaya.es,Laura Romero,No,Confirmada
3003603,2024-12-06,CH01,Web,C0198,cliente0198@viajaya.es,Ana García,Sí,Confirmada
3003604,2024-12-07,CH03,Agencia física,C0341,cliente0341@viajaya.es,David Martín,No,Pendiente
3003605,2024-12-07,CH04,Partner,C0035,cliente0035@viajaya.es,Ana Hernández,No,Pendiente
3003606,2024-12-07,CH03,Agencia física,C0323,cliente0323@viajaya.es,Laura Ruiz,Sí,Confirmada
3003607,2024-12-07,CH01,Web,C0637,cliente0637@viajaya.es,Laura Ruiz,No,Confirmada
3003608,2024-12-07,CH02,Teléfono,C0494,cliente0494@viajaya.es,Lucía García,Sí,Confirmada
3003609,2024-12-07,CH03,Agencia física,C0575,cliente0575@viajaya.es,David López,Sí,Cancelada
3003610,2024-12-07,CH03,Agencia física,C0528,cliente0528@viajaya.es,Elena Ruiz,No,Pendiente
3003611,2024-12-08,CH03,Agencia física,C0032,cliente0032@viajaya.es,David García,No,Confirmada
3003612,2024-12-08,CH04,Partner,C0589,cliente0589@viajaya.es,Jorge Sánchez,No,Confirmada
3003613,2024-12-08,CH03,Agencia física,C0021,cliente0021@viajaya.es,David Hernández,No,Confirmada
3003614,2024-12-08,CH03,Agencia física,C0098,cliente0098@viajaya.es,Carla Sánchez,No,Pendiente
3003615,2024-12-08,CH03,Agencia física,C0642,cliente0642@viajaya.es,Jorge Ruiz,No,Confirmada
3003616,2024-12-09,CH03,Agencia física,C0481,cliente0481@viajaya.es,Ana Pérez,No,Confirmada
3003617,2024-12-09,CH03,Agencia física,C0266,cliente0266@viajaya.es,Lucía García,No,Confirmada
3003618,2024-12-09,CH03,Agencia física,C0126,cliente0126@viajaya.es,David López,Sí,Confirmada
3003619,2024-12-09,CH01,Web,C0372,cliente0372@viajaya.es,David Pérez,Sí,Confirmada
3003620,2024-12-09,CH04,Partner,C0299,cliente0299@viajaya.es,Ana Navarro,Sí,Confirmada
3003621,2024-12-09,CH03,Agencia física,C0354,cliente0354@viajaya.es,Marta Ruiz,No,Confirmada
3003622,2024-12-09,CH01,Web,C0397,cliente0397@viajaya.es,Lucía Pérez,No,Confirmada
3003623,2024-12-09,CH04,Partner,C0494,cliente0494@viajaya.es,Lucía García,No,Confirmada
3003624,2024-12-10,CH04,Partner,C0159,cliente0159@viajaya.es,Bruno Hernández,No,Pendiente
3003625,2024-12-10,CH02,Teléfono,C0508,cliente0508@viajaya.es,Ana Martín,No,Confirmada
3003626,2024-12-10,CH03,Agencia física,C0179,cliente0179@viajaya.es,Lucía Sánchez,No,Confirmada
3003627,2024-12-10,CH03,Agencia física,C0580,cliente0580@viajaya.es,Laura Romero,Sí,Confirmada
3003628,2024-12-10,CH02,Teléfono,C0474,cliente0474@viajaya.es,Carla García,No,Confirmada
3003629,2024-12-10,CH01,Web,C0614,cliente0614@viajaya.es,Mario López,No,Confirmada
3003630,2024-12-11,CH04,Partner,C0455,cliente0455@viajaya.es,Bruno García,Sí,Pendiente
3003631,2024-12-11,CH02,Teléfono,C0470,cliente0470@viajaya.es,Bruno Díaz,No,Confirmada
3003632,2024-12-11,CH03,Agencia física,C0048,cliente0048@viajaya.es,Hugo Ruiz,Sí,Pendiente
3003633,2024-12-11,CH03,Agencia física,C0233,cliente0233@viajaya.es,Laura López,Sí,Cancelada
3003634,2024-12-11,CH01,Web,C0499,cliente0499@viajaya.es,Elena Pérez,No,Pendiente
3003635,2024-12-11,CH04,Partner,C0129,cliente0129@viajaya.es,Mario Pérez,Sí,Confirmada
3003636,2024-12-11,CH04,Partner,C0492,cliente0492@viajaya.es,Bruno Ruiz,Sí,Confirmada
3003637,2024-12-11,CH01,Web,C0294,cliente0294@viajaya.es,Pablo García,No,Cancelada
3003638,2024-12-12,CH02,Teléfono,C0296,cliente0296@viajaya.es,Hugo Sánchez,No,Confirmada
3003639,2024-12-12,CH01,Web,C0123,cliente0123@viajaya.es,Ana García,No,Confirmada
3003640,2024-12-12,CH01,Web,C0209,cliente0209@viajaya.es,Pablo Pérez,No,Confirmada
3003641,2024-12-13,CH03,Agencia física,C0051,cliente0051@viajaya.es,Hugo García,No,Confirmada
3003642,2024-12-13,CH03,Agencia física,C0376,cliente0376@viajaya.es,Sofía Ruiz,No,Pendiente
