PedidoID,FechaPedido,Canal,Tienda,ClienteEmail,ClienteNombre,CiudadEnvio,MetodoPago,EstadoPedido
1004840,2024-11-24,Online,-,cliente0349@nordco.es,Lucía Pérez,Valencia,Tarjeta,Entregado
1004841,2024-11-24,Online,-,cliente0435@nordco.es,Sara Ruiz,Zaragoza,PayPal,Entregado
1004842,2024-11-24,Online,-,cliente0407@nordco.es,Mario López,Sevilla,PayPal,Entregado
1004843,2024-11-25,Online,-,cliente0296@nordco.es,Marta Romero,Zaragoza,Tarjeta,Entregado
1004844,2024-11-25,Online,-,cliente0055@nordco.es,Ana Navarro,Zaragoza,Tarjeta,Entregado
1004845,2024-11-25,Fisico,Gran Via,cliente0195@nordco.es,Ana Navarro,Madrid,Tarjeta,Entregado
1004846,2024-11-25,Fisico,Sol,cliente0416@nordco.es,Claudia Ruiz,Madrid,Tarjeta,Entregado
1004847,2024-11-25,Online,-,cliente0406@nordco.es,David Martín,Málaga,Tarjeta,Entregado
1004848,2024-11-25,Online,-,cliente0134@nordco.es,David Martín,Valencia,PayPal,Entregado
1004849,2024-11-25,Fisico,Triana,cliente0159@nordco.es,Sofía García,Sevilla,Bizum,Entregado
1004850,2024-11-25,Online,-,cliente0122@nordco.es,Pablo Sánchez,Bilbao,Tarjeta,Entregado
1004851,2024-11-26,Online,-,cliente0192@nordco.es,Mario Ruiz,Alicante,PayPal,Entregado
1004852,2024-11-26,Online,-,cliente0249@nordco.es,Jorge Ruiz,Sevilla,Bizum,Entregado
1004853,2024-11-26,Online,-,cliente0026@nordco.es,Sofía Martín,Barcelona,Tarjeta,Entregado
1004854,2024-11-26,Online,-,cliente0158@nordco.es,Mario Navarro,Málaga,PayPal,Entregado
1004855,2024-11-26,Online,-,cliente0301@nordco.es,Ana López,Bilbao,Tarjeta,Entregado
1004856,2024-11-26,Fisico,Gran Via,cliente0365@nordco.es,Mario Díaz,Madrid,Apple Pay,Entregado
1004857,2024-11-26,Online,-,cliente0349@nordco.es,Lucía Pérez,Sevilla,Apple Pay,Entregado
1004858,2024-11-27,Fisico,Sol,cliente0050@nordco.es,Marta García,Madrid,PayPal,Entregado
1004859,2024-11-27,Fisico,Gran Via,cliente0074@nordco.es,Ana Hernández,Madrid,Tarjeta,Entregado
1004860,2024-11-27,Fisico,Gran Via,cliente0079@nordco.es,Marta Hernández,Madrid,Tarjeta,Entregado
1004861,2024-11-27,Online,-,cliente0223@nordco.es,Sara Martín,Madrid,Tarjeta,Entregado
1004862,2024-11-27,Online,-,cliente0043@nordco.es,Nuria Pérez,Valencia,Google Pay,Entregado
1004863,2024-11-27,Online,-,cliente0130@nordco.es,Mario Navarro,Sevilla,Tarjeta,Entregado
1004864,2024-11-27,Fisico,Diagonal,cliente0281@nordco.es,David Sánchez,Barcelona,Tarjeta,Entregado
1004865,2024-11-27,Fisico,Colón,cliente0036@nordco.es,Nuria Pérez,Valencia,Tarjeta,Devuelto
1004866,2024-11-27,Online,-,cliente0150@nordco.es,Ana Pérez,Alicante,Bizum,Entregado
1004867,2024-11-27,Fisico,Gran Via,cliente0008@nordco.es,Hugo López,Madrid,Tarjeta,Entregado
1004868,2024-11-28,Online,-,cliente0384@nordco.es,Jorge Hernández,Zaragoza,Apple Pay,Entregado
1004869,2024-11-28,Online,-,cliente0037@nordco.es,Bruno Sánchez,Zaragoza,Tarjeta,Cancelado
1004870,2024-11-28,Online,-,cliente0210@nordco.es,Mario Martín,Valencia,Tarjeta,Entregado
1004871,2024-11-28,Online,-,cliente0202@nordco.es,Jorge Ruiz,Zaragoza,Tarjeta,Entregado
1004872,2024-11-28,Online,-,cliente0334@nordco.es,Claudia Martín,Madrid,Bizum,Entregado
1004873,2024-11-28,Online,-,cliente0355@nordco.es,Hugo López,Barcelona,Tarjeta,Cancelado
1004874,2024-11-28,Online,-,cliente0390@nordco.es,Nuria López,Bilbao,Tarjeta,Devuelto
1004875,2024-11-29,Online,-,cliente0140@nordco.es,Lucía Díaz,Málaga,Tarjeta,Entregado
1004876,2024-11-29,Online,-,cliente0011@nordco.es,Sara Ruiz,Málaga,Tarjeta,Entregado
1004877,2024-11-29,Fisico,Diagonal,cliente0376@nordco.es,Nuria Ruiz,Barcelona,Apple Pay,Entregado
1004878,2024-11-29,Fisico,Gran Via,cliente0075@nordco.es,Mario García,Madrid,Tarjeta,Entregado
1004879,2024-11-29,Fisico,Triana,cliente0014@nordco.es,Sofía Hernández,Sevilla,Tarjeta,Entregado
1004880,2024-11-29,Online,-,cliente0083@nordco.es,Lucía García,Alicante,Tarjeta,Entregado
1004881,2024-11-29,Fisico,Sol,cliente0211@nordco.es,Nuria Ruiz,Madrid,Apple Pay,Entregado
1004882,2024-11-29,Online,-,cliente0238@nordco.es,Sofía Ruiz,Madrid,Tarjeta,Entregado
1004883,2024-11-29,Fisico,Diagonal,cliente0435@nordco.es,Sara Ruiz,Barcelona,Apple Pay,Entregado
1004884,2024-11-30,Online,-,cliente0108@nordco.es,Claudia López,Barcelona,Tarjeta,Entregado
1004885,2024-11-30,Fisico,Gran Via,cliente0302@nordco.es,Pablo Pérez,Madrid,Apple Pay,Entregado
1004886,2024-11-30,Fisico,Gran Via,cliente0415@nordco.es,Lucía García,Madrid,Apple Pay,Entregado
1004887,2024-11-30,Online,-,cliente0436@nordco.es,Lucía Ruiz,Málaga,Tarjeta,Entregado
1004888,2024-11-30,Online,-,cliente0008@nordco.es,Hugo López,Zaragoza,Apple Pay,Entregado
1004889,2024-11-30,Fisico,Triana,cliente0433@nordco.es,Lucía López,Sevilla,Tarjeta,Entregado
1004890,2024-11-30,Fisico,Sol,cliente0116@nordco.es,David Martín,Madrid,Tarjeta,Entregado
1004891,2024-11-30,Online,-,cliente0404@nordco.es,Claudia Martín,Zaragoza,Google Pay,Entregado
1004892,2024-11-30,Online,-,cliente0152@nordco.es,Mario Navarro,Madrid,Tarjeta,Entregado
1004893,2024-11-30,Online,-,cliente0430@nordco.es,Mario Díaz,Alicante,ContraReembolso,Entregado
1004894,2024-11-30,Fisico,Colón,cliente0222@nordco.es,Elena Ruiz,Valencia,Tarjeta,Entregado
1004895,2024-11-30,Online,-,cliente0390@nordco.es,Nuria López,Málaga,Tarjeta,Entregado
1004896,2024-12-01,Fisico,Triana,cliente0262@nordco.es,Sofía Díaz,Sevilla,Tarjeta,Entregado
1004897,2024-12-01,Online,-,cliente0237@nordco.es,Hugo García,Valencia,Bizum,Entregado
1004898,2024-12-01,Fisico,Gran Via,cliente0349@nordco.es,Lucía Pérez,Madrid,Tarjeta,Entregado
1004899,2024-12-01,Online,-,cliente0187@nordco.es,Hugo Sánchez,Sevilla,Tarjeta,Entregado
1004900,2024-12-01,Fisico,Colón,cliente0433@nordco.es,Lucía López,Valencia,Bizum,Entregado
1004901,2024-12-01,Fisico,Triana,cliente0443@nordco.es,Ana García,Sevilla,Tarjeta,Entregado
1004902,2024-12-01,Online,-,cliente0204@nordco.es,Hugo López,Málaga,Tarjeta,Entregado
1004903,2024-12-01,Online,-,cliente0406@nordco.es,David Martín,Sevilla,PayPal,Entregado
1004904,2024-12-01,Online,-,cliente0373@nordco.es,Sara Hernández,Alicante,Tarjeta,Entregado
1004905,2024-12-01,Online,-,cliente0221@nordco.es,Lucía Martín,Bilbao,Tarjeta,Entregado
1004906,2024-12-02,Online,-,cliente0317@nordco.es,Claudia Martín,Sevilla,Tarjeta,Cancelado
1004907,2024-12-02,Online,-,cliente0293@nordco.es,David Hernández,Bilbao,ContraReembolso,Entregado
1004908,2024-12-02,Fisico,Sol,cliente0376@nordco.es,Nuria Ruiz,Madrid,Tarjeta,Entregado
1004909,2024-12-02,Online,-,cliente0316@nordco.es,Sofía Pérez,Alicante,Apple Pay,Entregado
1004910,2024-12-02,Fisico,Colón,cliente0048@nordco.es,Claudia Díaz,Valencia,Bizum,Entregado
1004911,2024-12-02,Fisico,Triana,cliente0137@nordco.es,Claudia Hernández,Sevilla,PayPal,Entregado
1004912,2024-12-02,Fisico,Gran Via,cliente0177@nordco.es,Pablo Hernández,Madrid,PayPal,Entregado
1004913,2024-12-02,Fisico,Sol,cliente0073@nordco.es,Sara Pérez,Madrid,Bizum,Entregado
1004914,2024-12-02,Fisico,Colón,cliente0341@nordco.es,Sara Ruiz,Valencia,Tarjeta,Entregado
1004915,2024-12-02,Online,-,cliente0050@nordco.es,Marta García,Barcelona,Tarjeta,Entregado
1004916,2024-12-02,Online,-,cliente0065@nordco.es,Nuria Hernández,Barcelona,PayPal,Entregado
1004917,2024-12-02,Online,-,cliente0389@nordco.es,Mario Martín,Valencia,Bizum,Entregado
1004918,2024-12-02,Fisico,Diagonal,cliente0245@nordco.es,Mario Díaz,Barcelona,Tarjeta,Entregado
1004919,2024-12-02,Online,-,cliente0200@nordco.es,Marta García,Alicante,Tarjeta,Cancelado
1004920,2024-12-03,Online,-,cliente0281@nordco.es,David Sánchez,Alicante,Tarjeta,Entregado
1004921,2024-12-03,Fisico,Colón,cliente0284@nordco.es,Nuria Martín,Valencia,Tarjeta,Entregado
1004922,2024-12-03,Online,-,cliente0234@nordco.es,Bruno Navarro,Madrid,Tarjeta,Entregado
1004923,2024-12-03,Fisico,Colón,cliente0229@nordco.es,Nuria Martín,Valencia,Apple Pay,Entregado
1004924,2024-12-03,Online,-,cliente0396@nordco.es,Nuria Sánchez,Valencia,PayPal,Entregado
1004925,2024-12-03,Fisico,Colón,cliente0155@nordco.es,Marta Hernández,Valencia,Tarjeta,Entregado
1004926,2024-12-04,Fisico,Sol,cliente0159@nordco.es,Sofía García,Madrid,Bizum,Entregado
1004927,2024-12-04,Online,-,cliente0023@nordco.es,David García,Sevilla,Tarjeta,Entregado
1004928,2024-12-04,Online,-,cliente0258@nordco.es,Jorge Hernández,Sevilla,Tarjeta,Entregado
1004929,2024-12-04,Online,-,cliente0064@nordco.es,Ana López,Madrid,Tarjeta,Entregado
1004930,2024-12-04,Online,-,cliente0410@nordco.es,Pablo Díaz,Valencia,Bizum,Entregado
1004931,2024-12-04,Online,-,cliente0033@nordco.es,Jorge Sánchez,Zaragoza,Google Pay,Entregado
1004932,2024-12-04,Fisico,Diagonal,cliente0122@nordco.es,Pablo Sánchez,Barcelona,Google Pay,Entregado
1004933,2024-12-04,Online,-,cliente0084@nordco.es,Bruno Hernández,Madrid,Bizum,Entregado
1004934,2024-12-04,Online,-,cliente0429@nordco.es,Lucía Hernández,Madrid,Tarjeta,Cancelado
1004935,2024-12-04,Online,-,cliente0035@nordco.es,David Pérez,Málaga,Tarjeta,Entregado
1004936,2024-12-04,Online,-,cliente0320@nordco.es,David Navarro,Zaragoza,Tarjeta,Entregado
1004937,2024-12-05,Online,-,cliente0008@nordco.es,Hugo López,Málaga,Tarjeta,Entregado
1004938,2024-12-05,Fisico,Diagonal,cliente0328@nordco.es,Sara Pérez,Barcelona,Tarjeta,Entregado
1004939,2024-12-05,Online,-,cliente0168@nordco.es,Sofía Romero,Bilbao,Tarjeta,Entregado
1004940,2024-12-05,Online,-,cliente0307@nordco.es,Ana Díaz,Madrid,Tarjeta,Cancelado
1004941,2024-12-05,Fisico,Gran Via,cliente0005@nordco.es,Ana López,Madrid,Apple Pay,Entregado
1004942,2024-12-05,Online,-,cliente0136@nordco.es,Nuria Hernández,Valencia,PayPal,Entregado
1004943,2024-12-05,Online,-,cliente0399@nordco.es,Elena Ruiz,Bilbao,Tarjeta,Entregado
1004944,2024-12-06,Online,-,cliente0372@nordco.es,David Martín,Valencia,PayPal,Entregado
1004945,2024-12-06,Fisico,Gran Via,cliente0349@nordco.es,Lucía Pérez,Madrid,Tarjeta,Entregado
1004946,2024-12-06,Online,-,cliente0041@nordco.es,Claudia Navarro,Valencia,PayPal,Entregado
1004947,2024-12-06,Fisico,Gran Via,cliente0201@nordco.es,Lucía Romero,Madrid,Tarjeta,Entregado
1004948,2024-12-06,Online,-,cliente0199@nordco.es,Jorge Martín,Zaragoza,Bizum,Entregado
1004949,2024-12-06,Online,-,cliente0227@nordco.es,Sofía Martín,Madrid,Bizum,Entregado
1004950,2024-12-07,Online,-,cliente0113@nordco.es,Sofía Romero,Bilbao,PayPal,Entregado
1004951,2024-12-07,Fisico,Sol,cliente0280@nordco.es,Sara Ruiz,Madrid,Tarjeta,Entregado
1004952,2024-12-07,Online,-,cliente0413@nordco.es,Sara García,Alicante,Tarjeta,Entregado
1004953,2024-12-07,Fisico,Gran Via,cliente0020@nordco.es,Ana Hernández,Madrid,Tarjeta,Entregado
1004954,2024-12-07,Online,-,cliente0180@nordco.es,Lucía Hernández,Sevilla,PayPal,Entregado
1004955,2024-12-07,Fisico,Gran Via,cliente0157@nordco.es,Marta Romero,Madrid,Tarjeta,Entregado
1004956,2024-12-07,Online,-,cliente0298@nordco.es,Ana García,Barcelona,Tarjeta,Entregado
1004957,2024-12-07,Online,-,cliente0069@nordco.es,Sofía Sánchez,Madrid,Tarjeta,Entregado
1004958,2024-12-08,Fisico,Diagonal,cliente0174@nordco.es,Ana Díaz,Barcelona,Tarjeta,Entregado
1004959,2024-12-08,Fisico,Colón,cliente0203@nordco.es,Jorge Hernández,Valencia,Bizum,Entregado
1004960,2024-12-08,Fisico,Colón,cliente0170@nordco.es,Pablo Pérez,Valencia,PayPal,Entregado
1004961,2024-12-08,Fisico,Diagonal,cliente0322@nordco.es,Marta Pérez,Barcelona,PayPal,Entregado
1004962,2024-12-08,Fisico,Colón,cliente0129@nordco.es,Elena Pérez,Valencia,ContraReembolso,Entregado
1004963,2024-12-08,Fisico,Triana,cliente0093@nordco.es,Ana Díaz,Sevilla,Tarjeta,Entregado
1004964,2024-12-08,Online,-,cliente0395@nordco.es,Nuria Navarro,Barcelona,PayPal,Entregado
1004965,2024-12-08,Online,-,cliente0384@nordco.es,Jorge Hernández,Málaga,Bizum,Entregado
1004966,2024-12-08,Online,-,cliente0307@nordco.es,Ana Díaz,Bilbao,Tarjeta,Entregado
1004967,2024-12-08,Online,-,cliente0040@nordco.es,Ana García,Zaragoza,Bizum,Entregado
1004968,2024-12-08,Fisico,Diagonal,cliente0227@nordco.es,Sofía Martín,Barcelona,Tarjeta,Entregado
1004969,2024-12-08,Online,-,cliente0109@nordco.es,Lucía Romero,Málaga,Google Pay,Devuelto
1004970,2024-12-08,Online,-,cliente0314@nordco.es,Jorge García,Alicante,Google Pay,Entregado
1004971,2024-12-09,Online,-,cliente0222@nordco.es,Elena Ruiz,Sevilla,Tarjeta,Entregado
1004972,2024-12-09,Fisico,Gran Via,cliente0293@nordco.es,David Hernández,Madrid,Tarjeta,Entregado
1004973,2024-12-09,Online,-,cliente0231@nordco.es,Elena López,Alicante,Google Pay,Entregado
1004974,2024-12-09,Online,-,cliente0309@nordco.es,Sara García,Alicante,Tarjeta,Entregado
1004975,2024-12-09,Fisico,Sol,cliente0264@nordco.es,Lucía García,Madrid,Tarjeta,Entregado
1004976,2024-12-09,Online,-,cliente0162@nordco.es,Ana Díaz,Barcelona,PayPal,Entregado
1004977,2024-12-09,Fisico,Diagonal,cliente0193@nordco.es,Mario Romero,Barcelona,Tarjeta,Entregado
1004978,2024-12-09,Fisico,Colón,cliente0098@nordco.es,Pablo Pérez,Valencia,Bizum,Entregado
1004979,2024-12-09,Fisico,Diagonal,cliente0333@nordco.es,David Romero,Barcelona,Bizum,Entregado
1004980,2024-12-10,Fisico,Diagonal,cliente0443@nordco.es,Ana García,Barcelona,Tarjeta,Entregado
1004981,2024-12-10,Online,-,cliente0410@nordco.es,Pablo Díaz,Madrid,Tarjeta,Entregado
1004982,2024-12-10,Fisico,Gran Via,cliente0227@nordco.es,Sofía Martín,Madrid,ContraReembolso,Entregado
1004983,2024-12-10,Online,-,cliente0222@nordco.es,Elena Ruiz,Zaragoza,Tarjeta,Entregado
1004984,2024-12-10,Online,-,cliente0413@nordco.es,Sara García,Valencia,Bizum,Entregado
1004985,2024-12-10,Fisico,Gran Via,cliente0006@nordco.es,Hugo Ruiz,Madrid,Tarjeta,Entregado
1004986,2024-12-10,Online,-,cliente0065@nordco.es,Nuria Hernández,Alicante,Google Pay,Entregado
1004987,2024-12-10,Fisico,Colón,cliente0255@nordco.es,Nuria Martín,Valencia,Tarjeta,Entregado
1004988,2024-12-11,Fisico,Gran Via,cliente0108@nordco.es,Claudia López,Madrid,Google Pay,Entregado
1004989,2024-12-11,Online,-,cliente0091@nordco.es,Sara Martín,Valencia,Apple Pay,Cancelado
1004990,2024-12-11,Online,-,cliente0175@nordco.es,Nuria Ruiz,Valencia,Tarjeta,Entregado
1004991,2024-12-11,Online,-,cliente0036@nordco.es,Nuria Pérez,Valencia,PayPal,Entregado
1004992,2024-12-11,Fisico,Triana,cliente0072@nordco.es,Nuria Pérez,Sevilla,Apple Pay,Entregado
1004993,2024-12-11,Fisico,Sol,cliente0159@nordco.es,Sofía García,Madrid,Tarjeta,Entregado
1004994,2024-12-11,Online,-,cliente0378@nordco.es,Mario Díaz,Barcelona,Tarjeta,Entregado
1004995,2024-12-11,Fisico,Gran Via,cliente0120@nordco.es,David Pérez,Madrid,Tarjeta,Entregado
1004996,2024-12-11,Online,-,cliente0097@nordco.es,Jorge López,Madrid,Apple Pay,Devuelto
1004997,2024-12-12,Online,-,cliente0301@nordco.es,Ana López,Valencia,Tarjeta,Entregado
1004998,2024-12-12,Online,-,cliente0395@nordco.es,Nuria Navarro,Málaga,Tarjeta,Cancelado
1004999,2024-12-12,Online,-,cliente0388@nordco.es,Jorge Hernández,Valencia,Tarjeta,Entregado
1005000,2024-12-12,Fisico,Sol,cliente0050@nordco.es,Marta García,Madrid,Bizum,Entregado
1005001,2024-12-12,Fisico,Gran Via,cliente0290@nordco.es,Mario García,Madrid,Tarjeta,Entregado
1005002,2024-12-12,Online,-,cliente0019@nordco.es,Claudia García,Alicante,PayPal,Cancelado
1005003,2024-12-12,Online,-,cliente0231@nordco.es,Elena López,Zaragoza,Tarjeta,Entregado
1005004,2024-12-12,Online,-,cliente0279@nordco.es,Sofía Hernández,Valencia,Tarjeta,Entregado
1005005,2024-12-12,Online,-,cliente0126@nordco.es,Elena Martín,Zaragoza,Google Pay,Entregado
1005006,2024-12-12,Online,-,cliente0095@nordco.es,Bruno Hernández,Zaragoza,Tarjeta,Entregado
1005007,2024-12-12,Fisico,Gran Via,cliente0042@nordco.es,Nuria Díaz,Madrid,Apple Pay,Entregado
1005008,2024-12-13,Fisico,Sol,cliente0270@nordco.es,Nuria Hernández,Madrid,Google Pay,Entregado
1005009,2024-12-13,Online,-,cliente0181@nordco.es,Claudia Sánchez,Zaragoza,PayPal,Entregado
1005010,2024-12-13,Online,-,cliente0280@nordco.es,Sara Ruiz,Bilbao,Tarjeta,Entregado
1005011,2024-12-13,Online,-,cliente0150@nordco.es,Ana Pérez,Bilbao,Tarjeta,Entregado
1005012,2024-12-13,Online,-,cliente0250@nordco.es,Lucía Hernández,Madrid,PayPal,Entregado
1005013,2024-12-13,Fisico,Sol,cliente0089@nordco.es,Sara Díaz,Madrid,Bizum,Entregado
1005014,2024-12-13,Online,-,cliente0275@nordco.es,Claudia Sánchez,Bilbao,Tarjeta,Entregado
1005015,2024-12-13,Online,-,cliente0437@nordco.es,David Romero,Madrid,Tarjeta,Entregado
1005016,2024-12-13,Online,-,cliente0343@nordco.es,Elena Pérez,Valencia,Tarjeta,Entregado
1005017,2024-12-13,Online,-,cliente0082@nordco.es,Marta López,Málaga,Tarjeta,Entregado
1005018,2024-12-13,Online,-,cliente0259@nordco.es,Sara Navarro,Sevilla,Tarjeta,Entregado
1005019,2024-12-14,Online,-,cliente0362@nordco.es,Claudia García,Sevilla,Tarjeta,Entregado
1005020,2024-12-14,Online,-,cliente0419@nordco.es,David Pérez,Valencia,Tarjeta,Entregado
1005021,2024-12-15,Online,-,cliente0442@nordco.es,Hugo García,Bilbao,PayPal,Entregado
1005022,2024-12-15,Online,-,cliente0312@nordco.es,Sara Ruiz,Bilbao,Apple Pay,Entregado
1005023,2024-12-15,Online,-,cliente0007@nordco.es,Sofía Hernández,Málaga,Bizum,Entregado
1005024,2024-12-15,Online,-,cliente0292@nordco.es,Bruno Ruiz,Málaga,Tarjeta,Entregado
1005025,2024-12-15,Online,-,cliente0184@nordco.es,Claudia López,Madrid,Google Pay,Entregado
1005026,2024-12-15,Fisico,Diagonal,cliente0117@nordco.es,Claudia Navarro,Barcelona,Tarjeta,Entregado
1005027,2024-12-15,Fisico,Gran Via,cliente0260@nordco.es,Sara López,Madrid,Tarjeta,Entregado
1005028,2024-12-15,Fisico,Sol,cliente0340@nordco.es,David López,Madrid,Bizum,Entregado
1005029,2024-12-15,Online,-,cliente0078@nordco.es,David Navarro,Madrid,PayPal,Entregado
1005030,2024-12-15,Online,-,cliente0403@nordco.es,Mario Sánchez,Alicante,Google Pay,Entregado
1005031,2024-12-15,Fisico,Sol,cliente0348@nordco.es,Hugo Sánchez,Madrid,Google Pay,Entregado
1005032,2024-12-16,Online,-,cliente0144@nordco.es,Sofía Ruiz,Zaragoza,PayPal,Entregado
1005033,2024-12-16,Fisico,Triana,cliente0293@nordco.es,David Hernández,Sevilla,Apple Pay,Entregado
1005034,2024-12-16,Online,-,cliente0287@nordco.es,David López,Bilbao,Tarjeta,Entregado
1005035,2024-12-16,Online,-,cliente0182@nordco.es,David Romero,Sevilla,Google Pay,Entregado
1005036,2024-12-16,Online,-,cliente0071@nordco.es,Elena Sánchez,Sevilla,Tarjeta,Entregado
1005037,2024-12-16,Online,-,cliente0430@nordco.es,Mario Díaz,Alicante,Tarjeta,Entregado
1005038,2024-12-16,Fisico,Triana,cliente0315@nordco.es,Hugo Pérez,Sevilla,Tarjeta,Entregado
1005039,2024-12-16,Fisico,Diagonal,cliente0120@nordco.es,David Pérez,Barcelona,Tarjeta,Entregado
1005040,2024-12-16,Fisico,Colón,cliente0320@nordco.es,David Navarro,Valencia,Bizum,Entregado
1005041,2024-12-16,Online,-,cliente0412@nordco.es,Pablo Romero,Valencia,ContraReembolso,Entregado
1005042,2024-12-16,Online,-,cliente0304@nordco.es,Sara Díaz,Zaragoza,Tarjeta,Entregado
1005043,2024-12-16,Online,-,cliente0287@nordco.es,David López,Barcelona,Tarjeta,Entregado
1005044,2024-12-16,Online,-,cliente0434@nordco.es,Ana Navarro,Málaga,Apple Pay,Entregado
1005045,2024-12-16,Online,-,cliente0369@nordco.es,Sofía García,Valencia,Tarjeta,Entregado
1005046,2024-12-16,Fisico,Colón,cliente0378@nordco.es,Mario Díaz,Valencia,Apple Pay,Devuelto
1005047,2024-12-17,Online,-,cliente0135@nordco.es,David Díaz,Barcelona,PayPal,Entregado
1005048,2024-12-17,Fisico,Sol,cliente0082@nordco.es,Marta López,Madrid,Tarjeta,Entregado
1005049,2024-12-17,Fisico,Sol,cliente0211@nordco.es,Nuria Ruiz,Madrid,Google Pay,Entregado
1005050,2024-12-17,Fisico,Sol,cliente0179@nordco.es,Sara Martín,Madrid,PayPal,Entregado
1005051,2024-12-17,Online,-,cliente0195@nordco.es,Ana Navarro,Málaga,Tarjeta,Entregado
1005052,2024-12-17,Fisico,Triana,cliente0326@nordco.es,David Martín,Sevilla,Tarjeta,Entregado
1005053,2024-12-17,Online,-,cliente0219@nordco.es,Lucía Ruiz,Barcelona,PayPal,Devuelto
1005054,2024-12-17,Online,-,cliente0172@nordco.es,Sara Navarro,Málaga,Bizum,Entregado
1005055,2024-12-17,Online,-,cliente0099@nordco.es,Marta García,Málaga,Tarjeta,Entregado
1005056,2024-12-17,Online,-,cliente0073@nordco.es,Sara Pérez,Madrid,PayPal,Entregado
1005057,2024-12-18,Online,-,cliente0386@nordco.es,Mario Navarro,Málaga,Google Pay,Cancelado
1005058,2024-12-18,Online,-,cliente0203@nordco.es,Jorge Hernández,Valencia,Tarjeta,Entregado
1005059,2024-12-18,Fisico,Colón,cliente0369@nordco.es,Sofía García,Valencia,ContraReembolso,Entregado
1005060,2024-12-18,Fisico,Colón,cliente0081@nordco.es,Marta Díaz,Valencia,Tarjeta,Entregado
1005061,2024-12-18,Online,-,cliente0206@nordco.es,Sara Díaz,Valencia,Tarjeta,Entregado
1005062,2024-12-18,Fisico,Colón,cliente0122@nordco.es,Pablo Sánchez,Valencia,Google Pay,Entregado
1005063,2024-12-19,Online,-,cliente0261@nordco.es,Sara Ruiz,Zaragoza,Tarjeta,Entregado
1005064,2024-12-19,Online,-,cliente0063@nordco.es,Lucía Martín,Zaragoza,Tarjeta,Entregado
1005065,2024-12-19,Online,-,cliente0382@nordco.es,Jorge Ruiz,Sevilla,PayPal,Entregado
1005066,2024-12-19,Fisico,Gran Via,cliente0382@nordco.es,Jorge Ruiz,Madrid,Bizum,Entregado
1005067,2024-12-19,Online,-,cliente0249@nordco.es,Jorge Ruiz,Málaga,Bizum,Entregado
1005068,2024-12-19,Fisico,Colón,cliente0259@nordco.es,Sara Navarro,Valencia,Bizum,Entregado
1005069,2024-12-19,Online,-,cliente0185@nordco.es,Nuria Navarro,Sevilla,PayPal,Entregado
1005070,2024-12-20,Fisico,Sol,cliente0375@nordco.es,Lucía Navarro,Madrid,Google Pay,Entregado
1005071,2024-12-20,Online,-,cliente0038@nordco.es,Nuria Pérez,Alicante,PayPal,Entregado
1005072,2024-12-20,Online,-,cliente0232@nordco.es,Sofía López,Madrid,Apple Pay,Entregado
1005073,2024-12-20,Online,-,cliente0270@nordco.es,Nuria Hernández,Zaragoza,Bizum,Entregado
1005074,2024-12-20,Fisico,Colón,cliente0263@nordco.es,Hugo Díaz,Valencia,Tarjeta,Entregado
1005075,2024-12-20,Fisico,Colón,cliente0250@nordco.es,Lucía Hernández,Valencia,Bizum,Entregado
1005076,2024-12-21,Online,-,cliente0263@nordco.es,Hugo Díaz,Bilbao,PayPal,Entregado
